"구명","유형","설치주소","지역명","상세설치장소","설치기관(회사)","설치위치(X좌표)","설치위치(Y좌표)","콘텐츠아이디"
"강남구","복지센터등","강남구 직업재활센터","서울특별시 강남구 광평로60길 22","광평로60길 22","미래부(SKT)","127.107019","37.4869646","WF131147"
"강남구","복지센터등","강남구 직업재활센터","서울특별시 강남구 광평로60길 22","광평로60길 22","미래부(SKT)","127.107019","37.4869646","WF131148"
"강남구","복지센터등","강남구 직업재활센터","서울특별시 강남구 광평로60길 22","광평로60길 22","미래부(SKT)","127.107019","37.4869646","WF131149"
"강남구","주요거리","타미힐피거 가로수길직영점 옥상","서울 강남구 압구정로12길 10","타미힐피거가로수길직영점옥상","자치구","127.0224101","37.5232401","WF133000"
"강남구","주요거리","타미힐피거 가로수길직영점 옥상","서울 강남구 압구정로12길 10","타미힐피거가로수길직영점옥상","자치구","127.0224101","37.5232401","WF133001"
"강남구","주요거리","팀블룸 옥상","서울 강남구 압구정로12길 35","팀블룸옥상","자치구","127.0228701","37.5216901","WF133002"
"강남구","주요거리","팀블룸 옥상","서울 강남구 압구정로12길 35","팀블룸옥상","자치구","127.0228701","37.5216901","WF133003"
"강남구","주요거리","폴로랄프로렌 가로수길점 옥상","서울 강남구 도산대로13길 31","폴로랄프로렌가로수길점옥상","자치구","127.0229301","37.5199601","WF133004"
"강남구","주요거리","폴로랄프로렌 가로수길점 옥상","서울 강남구 도산대로13길 31","폴로랄프로렌가로수길점옥상","자치구","127.0229301","37.5199601","WF133005"
"강남구","주요거리","IBK기업은행 강남대로중앙지점 앞","서울 서초구 강남대로 341","IBK기업은행강남대로중앙지점앞","자치구","127.0294701","37.4932601","WF133006"
"강남구","주요거리","IBK기업은행 강남대로중앙지점 앞","서울 서초구 강남대로 341","IBK기업은행강남대로중앙지점앞","자치구","127.0294701","37.4932601","WF133007"
"강남구","주요거리","IBK기업은행 강남대로중앙지점 앞","서울 서초구 강남대로 341","IBK기업은행강남대로중앙지점앞","자치구","127.0294701","37.4932601","WF133008"
"강남구","공공기관","강남구의회","서울 강남구 삼성로 154","6층","자치구","127.0642501","37.4938501","WF141001"
"강남구","공공기관","강남구의회","서울 강남구 삼성로 154","6층","자치구","127.0642501","37.4938501","WF141002"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관4층","자치구","127.0474601","37.5175201","WF141003"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관3층","자치구","127.0474601","37.5175201","WF141004"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관3층","자치구","127.0474601","37.5175201","WF141005"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관3층","자치구","127.0474601","37.5175201","WF141006"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관3층","자치구","127.0474601","37.5175201","WF141007"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관2층","자치구","127.0474601","37.5175201","WF141008"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관2층","자치구","127.0474601","37.5175201","WF141009"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관1층","자치구","127.0474601","37.5175201","WF141010"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관1층","자치구","127.0474601","37.5175201","WF141011"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관지하","자치구","127.0474601","37.5175201","WF141012"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관4층","자치구","127.0474601","37.5175201","WF141013"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관3층","자치구","127.0474601","37.5175201","WF141014"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관3층","자치구","127.0474601","37.5175201","WF141015"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관3층","자치구","127.0474601","37.5175201","WF141016"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관3층","자치구","127.0474601","37.5175201","WF141017"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관2층","자치구","127.0474601","37.5175201","WF141018"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관2층","자치구","127.0474601","37.5175201","WF141019"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관1층","자치구","127.0474601","37.5175201","WF141020"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관지하","자치구","127.0474601","37.5175201","WF141021"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관1층","자치구","127.0474601","37.5175201","WF141022"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관1층","자치구","127.0474601","37.5175201","WF141023"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관1층","자치구","127.0474601","37.5175201","WF141024"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","1별관3층","자치구","127.0474601","37.5175201","WF141025"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","1별관3층","자치구","127.0474601","37.5175201","WF141026"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","1별관3층","자치구","127.0474601","37.5175201","WF141027"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","1별관2층","자치구","127.0474601","37.5175201","WF141028"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","1별관2층","자치구","127.0474601","37.5175201","WF141029"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","1별관2층","자치구","127.0474601","37.5175201","WF141030"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","1별관1층","자치구","127.0474601","37.5175201","WF141031"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","1별관1층","자치구","127.0474601","37.5175201","WF141032"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","2별관3층","자치구","127.0474601","37.5175201","WF141033"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","2별관2층","자치구","127.0474601","37.5175201","WF141034"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","2별관2층","자치구","127.0474601","37.5175201","WF141035"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","2별관1층","자치구","127.0474601","37.5175201","WF141036"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","3별관2층","자치구","127.0474601","37.5175201","WF141037"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관1층","자치구","127.0474601","37.5175201","WF141038"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관4층","자치구","127.0474601","37.5175201","WF141039"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관4층","자치구","127.0474601","37.5175201","WF141040"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관4층","자치구","127.0474601","37.5175201","WF141041"
"강남구","공공기관","강남구청","서울 강남구 학동로 426","본관4층","자치구","127.0474601","37.5175201","WF141042"
"강남구","공공기관","강남인터넷방송국","서울 강남구 선릉로 668","2층","자치구","127.0423236","37.5161203","WF141043"
"강남구","공공기관","강남인터넷방송국","서울 강남구 선릉로 668","3층","자치구","127.0423236","37.5161203","WF141044"
"강남구","공공기관","개포1동주민센터","서울 강남구 개포로 310-17","1층","자치구","127.0574601","37.4819301","WF141045"
"강남구","공공기관","개포2동주민센터","서울 강남구 개포로 511","1층","자치구","127.0685465","37.4896986","WF141046"
"강남구","공공기관","개포4동주민센터","서울 강남구 개포로38길 12","1층","자치구","127.0516309","37.4787867","WF141047"
"강남구","주요거리","에메랄드타워망고식스신사점앞","서울 강남구 도산대로 122","논현1-105(A5)","자치구","127.0220375","37.5169604","WF141048"
"강남구","주요거리","에메랄드타워망고식스신사점앞","서울 강남구 도산대로 122","논현1-105(A5)","자치구","127.0220375","37.5169604","WF141049"
"강남구","주요거리","신사역1번출구하나은행신사역지점앞","서울 강남구 도산대로 110","논현1-108(A5)","자치구","127.0207821","37.5164541","WF141050"
"강남구","공공기관","논현1동주민센터","서울 강남구 학동로20길 25","3층","자치구","127.0285301","37.5114401","WF141051"
"강남구","공공기관","논현2동주민센터","서울 강남구 학동로43길 17","1층","자치구","127.0371481","37.5171559","WF141052"
"강남구","공공기관","대치1동주민센터","서울 강남구 남부순환로391길 19","1층","자치구","127.0567722","37.4932324","WF141053"
"강남구","공공기관","대치2동주민센터","서울 강남구 영동대로65길 24","1층","자치구","127.0641593","37.5022874","WF141054"
"강남구","문화관광","대치2문화센터","서울 강남구 영동대로65길 24","대치2문화센터3층","자치구","127.0643002","37.5023891","WF141055"
"강남구","공공기관","대치4동주민센터","서울 강남구 도곡로77길 23","2층","자치구","127.0578828","37.4996765","WF141056"
"강남구","공공기관","도곡1동주민센터","서울 강남구 도곡로18길 57","2층","자치구","127.0389348","37.4882865","WF141057"
"강남구","공공기관","도곡2동주민센터","서울 강남구 남부순환로378길 34-9","1층","자치구","127.0464355","37.4837079","WF141058"
"강남구","문화관광","도곡정보문화도서관","서울 강남구 도곡로18길 57","6층","자치구","127.0387162","37.4883408","WF141059"
"강남구","문화관광","도곡정보문화도서관","서울 강남구 도곡로18길 57","5층","자치구","127.0387162","37.4883408","WF141060"
"강남구","공공기관","보건소","서울 강남구 선릉로 668","2층","자치구","127.0422163","37.5162597","WF141061"
"강남구","공공기관","보건소","서울 강남구 선릉로 668","3층","자치구","127.0422163","37.5162597","WF141062"
"강남구","공공기관","보건소","서울 강남구 선릉로 668","1층","자치구","127.0422163","37.5162597","WF141063"
"강남구","공공기관","보건소","서울 강남구 선릉로 668","2층","자치구","127.0422163","37.5162597","WF141064"
"강남구","공공기관","보건소","서울 강남구 선릉로 668","3층","자치구","127.0422163","37.5162597","WF141065"
"강남구","공공기관","보건소","서울 강남구 선릉로 668","3층","자치구","127.0422163","37.5162597","WF141066"
"강남구","공공기관","삼성1동주민센터","서울 강남구 봉은사로 616","2층","자치구","127.0626098","37.5143172","WF141067"
